"x" "y" "label" "pred"
"1" 0.491921094140683 -0.212228696682216 0 0.392945915955671
"2" 2.2393074693782 -0.779391433192625 0 -0.118777453160444
"3" 0.393631059151974 -0.843476942776875 0 0.349728415902763
"4" 0.22137101027804 0.246951977897239 0 0.512497888091996
"5" 0.233540861799842 0.706692350658767 0 0.559279258671627
"6" 1.24387772250643 0.774182859682793 0 0.306334579973087
"7" 2.13043513223134 -0.155605118251222 0 -0.0230031174919992
"8" 0.811449901792369 -0.263678443263162 0 0.305046055144783
"9" 0.571148171260914 -0.720842495583642 0 0.317313372579296
"10" 0.253979921969555 -0.546618211735229 0 0.417935411051061
"11" 0.310921322395748 0.109415791336312 0 0.474495837116516
"12" 2.09902894745574 0.627514955581722 0 0.0701149012592738
"13" 0.757169679297431 0.134140208106689 0 0.362222434615735
"14" 1.58123629559176 0.705554102629793 0 0.211976384398325
"15" 1.69803998128528 0.595150330312081 0 0.169899512178352
"16" 1.02166223259756 -0.513448049907848 0 0.223774533785335
"17" 1.0711957198493 0.164686657480136 0 0.28464289967196
"18" 1.58608381113685 0.419752586861819 0 0.179696637284819
"19" 1.3151545903695 1.21754035450803 0 0.33611063979313
"20" 1.74800824736609 -0.41986877332805 0 0.0468212201269982
"21" 2.27473698441648 1.52384011091366 0 0.122169580908208
"22" 0.138295737011504 0.51615523287946 0 0.563127696122826
"23" 0.8378651321253 0.53261953175737 0 0.384699516331032
"24" 0.812206931001489 -0.616417159906496 0 0.266552331051851
"25" 2.01307580217142 0.361700684997155 0 0.0633963973453286
"26" 1.20557503190377 0.872190713436685 0 0.326842951467373
"27" 1.17811284959087 -0.0893202296419949 0 0.229521150352451
"28" 1.62853961262087 0.551315004821027 0 0.183044041828833
"29" 1.72496306491183 0.836654648551618 0 0.189185267009393
"30" 1.31431341110775 0.587662232756988 0 0.267938140124955
"31" 0.917190201440059 0.132897134096259 0 0.320864643964808
"32" 0.808725927185693 -0.15534219590776 0 0.317510415918227
"33" 0.822651832256597 1.32070115567932 0 0.474184794100502
"34" 2.2369161923799 -0.776604133759553 0 -0.11785880541127
"35" 2.11351208768964 0.22393292681296 0 0.0225648721049802
"36" 2.08974992315351 -0.692805224242146 0 -0.0708488705498101
"37" 1.66144333588139 0.352187787113051 0 0.152947432589833
"38" 1.85472709741653 -0.554754073755214 0 0.00468420958528994
"39" 0.531502220025257 0.0342377232758094 0 0.409509599117564
"40" 0.816835524755975 0.0391006125458768 0 0.336532988706809
"41" 2.69786408928495 0.681196467850016 0 -0.0783222978224
"42" 0.971438962987764 1.4174046463849 0 0.446355408990678
"43" 1.81331040223632 1.30817466515113 0 0.217621563710995
"44" 2.29873111620916 -0.0803879362764806 0 -0.058191052643144
"45" 0.266774253802675 0.213539677099368 0 0.49717382642592
"46" 1.81834467980073 0.247869616810736 0 0.101201764426602
"47" 2.28367405519287 -0.0997942170968236 0 -0.0564192515370361
"48" 2.24068135672625 0.506130397300488 0 0.0204445172210772
"49" 1.86988858763731 0.46186787162616 0 0.111158479823159
"50" 2.41296172629926 0.423380678885787 0 -0.0329211348951825
"51" 0.897003326892857 -0.145340661181491 0 0.295855229295357
"52" 1.68552367286967 0.195281233820196 0 0.129707933006029
"53" 1.77087795000924 0.0623562775142345 0 0.093287486576187
"54" 0.701031789277091 -0.214071977616233 0 0.338876857582304
"55" 0.545397326991228 0.310459042209584 0 0.435920894059469
"56" -0.104544334027128 -0.313587929890465 0 0.535596031977449
"57" -0.0772109826818392 0.214371967453147 0 0.585878093563033
"58" 0.330011277023809 -0.28592381812155 0 0.426653971336686
"59" -0.122553773525327 -0.413782406249377 0 0.529356792919322
"60" 1.05155568296869 -0.61426925082968 0 0.205127003381551
"61" 2.64490711743201 0.0239477407862013 0 -0.1360410399613
"62" 1.86017340334448 -0.724015307763869 0 -0.0150963975722355
"63" 0.518490175813351 0.738704776092492 0 0.4893493365389
"64" 1.89776690986962 -1.15315802125821 0 -0.0713751376494772
"65" 0.764128606799765 0.164655220184549 0 0.363742924130871
"66" 2.16160488566404 -0.568201960007565 0 -0.075830564359279
"67" -0.0405799446706057 -0.118521359758926 0 0.540297599004607
"68" 0.154482674360601 0.373559280846015 0 0.543475389690212
"69" 2.11731124382205 0.277025063601862 0 0.0273506667873777
"70" 1.70146132537223 -0.231126609435176 0 0.0793048882455245
"71" 1.98352832293157 0.306372512978874 0 0.0650008398554634
"72" 2.32185211360411 -0.318623623096267 0 -0.090013750847826
"73" 2.59601175253868 0.270566135245485 0 -0.0966684622633338
"74" 1.34920548136989 -0.102208708958886 0 0.184046674728499
"75" 1.84685025310589 -1.21994203311685 0 -0.0655096108096293
"76" 2.50176767615051 -0.188518153379428 0 -0.122235489654467
"77" 0.578139692401266 0.139657772862458 0 0.408941350021199
"78" 0.619036337785529 0.785481587117272 0 0.468526484955519
"79" 0.212118297259262 0.0913310063669598 0 0.497984884765762
"80" -0.0905606040610056 0.78727261655004 0 0.651519934545989
"81" 2.39438119840169 -0.258698767446226 0 -0.102191581570243
"82" 1.05034777978585 0.354818539289191 0 0.310657152217032
"83" 1.85152304500905 0.687419168677099 0 0.140378915989814
"84" -0.197788895829185 -0.588846152130735 0 0.529730487267543
"85" 0.509707616021973 -0.780752941617235 0 0.326636256107707
"86" 2.65866166389982 0.312854334971243 0 -0.108216227930563
"87" 1.01888824176885 -1.19373710417421 0 0.150626563661672
"88" 1.93539276931452 -0.0858811578874917 0 0.0348119673730037
"89" 2.1703812977326 -0.235160080195248 0 -0.0419313359498061
"90" 2.29844885388042 0.499865429479991 0 0.00488283442789893
"91" 2.12533846197831 -0.0224861625410746 0 -0.00723673794872836
"92" 0.410687384933534 -0.35308581225793 0 0.398578898484826
"93" 1.03265369380462 0.670051579806027 0 0.349441835407293
"94" 0.303477610976234 0.876789367980035 0 0.559731212172559
"95" 0.623471018616725 -0.389626640376652 0 0.339796359846322
"96" 1.76145056703006 -0.585175684727807 0 0.0254101047251097
"97" 1.03350096105186 -0.275062968917563 0 0.246607491329387
"98" 0.707991067999086 -0.086168355898267 0 0.350971252503625
"99" 2.12863856429119 -0.146758900825291 0 -0.0215798237708413
"100" 0.868316071368837 -0.919374802223162 0 0.219204365703688
"101" 2.0719968916896 0.115094491204161 0 0.0214424213753983
"102" 1.03401784870088 -0.848265618625786 0 0.184238696014754
"103" 3.44323693405618 0.108708919176793 0 -0.33249549990794
"104" 0.61790952994401 -0.0507121733414753 0 0.378026787027138
"105" 1.53624007112336 -0.455261412202114 0 0.0975319706162565
"106" 2.26481812628873 -0.0896837896071359 0 -0.0504640406066006
"107" 1.90416562946084 0.724724362365665 0 0.130868102564852
"108" 0.618598418532778 -0.0305770934346165 0 0.38003549471528
"109" 2.15758817907336 -0.807632894105095 0 -0.100792103665157
"110" 2.90540656991867 0.276826569883373 0 -0.175691810564672
"111" 0.560045725966351 1.31878803725714 0 0.541626932098531
"112" 0.808573537547528 0.183271517264875 0 0.354314752796262
"113" 0.601587862283949 -0.483959658728617 0 0.335191436916496
"114" -0.257756960838901 -0.124803557177947 0 0.59556239304038
"115" 1.47704780384031 0.642809850820094 0 0.23200386571116
"116" 2.66962805155198 0.131575245962777 0 -0.130723703173402
"117" 1.20987254279333 0.543459363748815 0 0.290043771955353
"118" 2.1185987277309 -0.568708305436663 0 -0.0648067415900318
"119" 0.529106026515248 -0.555551844493438 0 0.346090312162445
"120" 1.88793880506189 -0.395195921771292 0 0.0134526262472665
"121" 2.3224782894408 -0.926767265876971 0 -0.156204428071641
"122" 2.58426746487397 -0.260897062087518 0 -0.151346788178498
"123" 2.69013419653282 0.176855101081535 0 -0.131090009988555
"124" 2.67526746738451 -0.382147138802891 0 -0.187954024333133
"125" 1.95234761434304 0.700324063389708 0 0.115806691085703
"126" -0.436129493621304 -0.316998136053672 0 0.620645289940692
"127" 2.46616173011699 0.333088706919728 0 -0.0564294433146366
"128" 2.28786302166758 0.263543084540694 0 -0.0180489190711643
"129" 1.63957557816355 -0.371365968784586 0 0.0800207229795181
"130" 1.43353455369103 -0.219618638079362 0 0.149574879379585
"131" 1.77985874346174 -0.368632902146442 0 0.0441791756310311
"132" 0.298524948697964 0.106372086769548 0 0.477358790965425
"133" 0.667624654529263 1.26167221298312 0 0.507712199977675
"134" 1.96115899132975 -0.869637565715089 0 -0.0569222329418082
"135" 2.05569326833933 0.843437444204457 0 0.104722433826092
"136" 1.95326121862475 -0.444710711016318 0 -0.0087511371941861
"137" 2.98643697347805 -0.359939309250475 0 -0.265703056572328
"138" -0.406346246936697 0.364081550907963 0 0.686921259494619
"139" -0.0938479044407831 -0.463308083645554 0 0.516584620861765
"140" 0.736971055753817 -0.473414629821695 0 0.301460355392959
"141" 3.08522759510939 -0.0858833838837084 0 -0.261396769869306
"142" 1.32100137975714 0.535630121493041 0 0.260565853939205
"143" 0.667713356784202 0.00714778136554006 0 0.371479003830985
"144" 2.10739072072443 0.0393966321206509 0 0.00410571455346024
"145" 0.601454281607936 -0.572863256837295 0 0.325573115228959
"146" 0.702015340027286 0.388548398491008 0 0.404053163531624
"147" 2.66233081233059 0.15327973535887 0 -0.12648729317282
"148" 0.665900974401774 -0.324616317195208 0 0.335924509944659
"149" 0.551549158407742 1.0355257424834 0 0.513060445604402
"150" 1.79625940126124 0.0833568325564923 0 0.0890291221525377
"151" 2.29198139201911 -0.696834447448138 0 -0.123383113460757
"152" 1.93858276297789 0.078629429676659 0 0.0518519780184885
"153" 2.32206067907628 0.188267292676868 0 -0.0350316545247488
"154" -0.0638227637976123 -0.724154787694814 0 0.480528351438622
"155" 0.861989711582129 -0.589622461573047 0 0.256637050562168
"156" 1.68239591478766 -0.174410082084994 0 0.0903743341657161
"157" 0.3417573023536 0.0385663980848319 0 0.458859699547379
"158" 2.09540461434964 -0.479988000835504 0 -0.0491988829899556
"159" -0.247487424643659 0.439226236289963 0 0.654156556501498
"160" 2.22647302135124 0.996898848192532 0 0.0773900444877834
"161" 1.19097787386411 0.295913857223934 0 0.268033896653836
"162" 2.86610952756184 -0.215655632811201 0 -0.21903990968363
"163" 2.12023995100084 -0.697853220950954 0 -0.0792514822599029
"164" -0.267049878588472 0.053225645799581 0 0.617285909065681
"165" 0.798174430747376 0.333983827745802 0 0.373357294403973
